pair	doc_id	translator	system	metric	score
ha-en	rfi-hausa.910	A	ZMT	bleu	30.0883377075327
ha-en	rfi-hausa.910	A	TRANSSION	bleu	30.0883377075327
ha-en	rfi-hausa.910	A	MS-EgDC	bleu	26.938999926128776
ha-en	rfi-hausa.910	A	GTCOM	bleu	25.447861767433064
ha-en	rfi-hausa.910	A	AMU	bleu	20.17050313334374
ha-en	rfi-hausa.910	A	Facebook-AI	bleu	33.49532639135065
ha-en	freedom_radio-ha.961	A	P3AI	bleu	17.917004966343118
ha-en	freedom_radio-ha.961	A	HuaweiTSC	bleu	20.539464009799843
ha-en	freedom_radio-ha.961	A	Online-Y	bleu	15.55424102693708
ha-en	freedom_radio-ha.961	A	UEdin	bleu	15.377084956225152
ha-en	freedom_radio-ha.961	A	NiuTrans	bleu	18.823521451535576
ha-en	freedom_radio-ha.961	A	Manifold	bleu	21.445533045117333
ha-en	freedom_radio-ha.961	A	TWB	bleu	10.678841027655153
ha-en	freedom_radio-ha.961	A	Online-B	bleu	21.213848774516766
ha-en	freedom_radio-ha.961	A	ZMT	bleu	20.559179238575574
ha-en	freedom_radio-ha.961	A	TRANSSION	bleu	20.559179238575574
ha-en	freedom_radio-ha.961	A	MS-EgDC	bleu	20.59501121160085
ha-en	freedom_radio-ha.961	A	GTCOM	bleu	18.27830894710198
ha-en	freedom_radio-ha.961	A	AMU	bleu	8.005852078714721
ha-en	freedom_radio-ha.961	A	Facebook-AI	bleu	24.88493210297257
ha-en	leadership-ha.145	A	P3AI	bleu	23.77149500080728
ha-en	leadership-ha.145	A	HuaweiTSC	bleu	20.687806526961285
ha-en	leadership-ha.145	A	Online-Y	bleu	17.359455034859472
ha-en	leadership-ha.145	A	UEdin	bleu	18.229212503736708
ha-en	leadership-ha.145	A	NiuTrans	bleu	20.593871349467705
ha-en	leadership-ha.145	A	Manifold	bleu	18.377904207780915
ha-en	leadership-ha.145	A	TWB	bleu	15.883078668807444
ha-en	leadership-ha.145	A	Online-B	bleu	25.174470635574682
ha-en	leadership-ha.145	A	ZMT	bleu	22.882100135712626
ha-en	leadership-ha.145	A	TRANSSION	bleu	22.882100135712626
ha-en	leadership-ha.145	A	MS-EgDC	bleu	19.73202116454602
ha-en	leadership-ha.145	A	GTCOM	bleu	24.751185084071242
ha-en	leadership-ha.145	A	AMU	bleu	21.484499918786867
ha-en	leadership-ha.145	A	Facebook-AI	bleu	25.19489526969742
ha-en	leadership-ha.138	A	P3AI	bleu	20.192356801497603
ha-en	leadership-ha.138	A	HuaweiTSC	bleu	23.094988724900297
ha-en	leadership-ha.138	A	Online-Y	bleu	13.260960781650917
ha-en	leadership-ha.138	A	UEdin	bleu	14.367628262514927
ha-en	leadership-ha.138	A	NiuTrans	bleu	21.19670146403792
ha-en	leadership-ha.138	A	Manifold	bleu	19.815280309443736
ha-en	leadership-ha.138	A	TWB	bleu	14.41351819213834
ha-en	leadership-ha.138	A	Online-B	bleu	21.388553596570677
ha-en	leadership-ha.138	A	ZMT	bleu	20.639832658048462
ha-en	leadership-ha.138	A	TRANSSION	bleu	20.639832658048462
ha-en	leadership-ha.138	A	MS-EgDC	bleu	19.068077510023016
ha-en	leadership-ha.138	A	GTCOM	bleu	21.57405851576979
ha-en	leadership-ha.138	A	AMU	bleu	15.660141351759515
ha-en	leadership-ha.138	A	Facebook-AI	bleu	19.382813669394388
ha-en	leadership-ha.119	A	P3AI	bleu	19.48771139787269
ha-en	leadership-ha.119	A	HuaweiTSC	bleu	18.603594079449103
ha-en	leadership-ha.119	A	Online-Y	bleu	15.599082323042559
ha-en	leadership-ha.119	A	UEdin	bleu	16.92391815381343
ha-en	leadership-ha.119	A	NiuTrans	bleu	16.852596463005668
ha-en	leadership-ha.119	A	Manifold	bleu	22.167848144178915
ha-en	leadership-ha.119	A	TWB	bleu	9.56537293133382
ha-en	leadership-ha.119	A	Online-B	bleu	18.417131197356333
ha-en	leadership-ha.119	A	ZMT	bleu	19.98322544317379
ha-en	leadership-ha.119	A	TRANSSION	bleu	19.98322544317379
ha-en	leadership-ha.119	A	MS-EgDC	bleu	16.965879876685214
ha-en	leadership-ha.119	A	GTCOM	bleu	16.271880477207493
ha-en	leadership-ha.119	A	AMU	bleu	22.321162640357226
ha-en	leadership-ha.119	A	Facebook-AI	bleu	21.535944767563155
ha-en	voa-hausa.7529	A	P3AI	bleu	25.932340789405046
ha-en	voa-hausa.7529	A	HuaweiTSC	bleu	20.774000953881117
ha-en	voa-hausa.7529	A	Online-Y	bleu	20.027622679466052
ha-en	voa-hausa.7529	A	UEdin	bleu	24.697019533061905
ha-en	voa-hausa.7529	A	NiuTrans	bleu	27.585566384587818
ha-en	voa-hausa.7529	A	Manifold	bleu	26.28265118229418
ha-en	voa-hausa.7529	A	TWB	bleu	16.392157340854638
ha-en	voa-hausa.7529	A	Online-B	bleu	22.71708846934337
ha-en	voa-hausa.7529	A	ZMT	bleu	23.027101111385715
ha-en	voa-hausa.7529	A	TRANSSION	bleu	23.027101111385715
ha-en	voa-hausa.7529	A	MS-EgDC	bleu	23.575355497182684
ha-en	voa-hausa.7529	A	GTCOM	bleu	12.525539293482327
ha-en	voa-hausa.7529	A	AMU	bleu	22.867151416779006
ha-en	voa-hausa.7529	A	Facebook-AI	bleu	32.96743567509701
ha-en	hausa.dw.com.2772	A	P3AI	bleu	11.444132075555219
ha-en	hausa.dw.com.2772	A	HuaweiTSC	bleu	14.716150598138757
ha-en	hausa.dw.com.2772	A	Online-Y	bleu	12.272927570140757
ha-en	hausa.dw.com.2772	A	UEdin	bleu	5.925625084173178
ha-en	hausa.dw.com.2772	A	NiuTrans	bleu	14.150216961689623
ha-en	hausa.dw.com.2772	A	Manifold	bleu	12.556964667424655
ha-en	hausa.dw.com.2772	A	TWB	bleu	10.263299148889379
ha-en	hausa.dw.com.2772	A	Online-B	bleu	11.328228720680325
ha-en	hausa.dw.com.2772	A	ZMT	bleu	11.400331128001298
ha-en	hausa.dw.com.2772	A	TRANSSION	bleu	11.400331128001298
ha-en	hausa.dw.com.2772	A	MS-EgDC	bleu	10.170582752777731
ha-en	hausa.dw.com.2772	A	GTCOM	bleu	11.623343330369407
ha-en	hausa.dw.com.2772	A	AMU	bleu	8.232541127920776
ha-en	hausa.dw.com.2772	A	Facebook-AI	bleu	7.038740205521873
ha-en	rfi-hausa.811	A	P3AI	bleu	13.217107456060932
ha-en	rfi-hausa.811	A	HuaweiTSC	bleu	15.784328939648885
ha-en	rfi-hausa.811	A	Online-Y	bleu	6.878957170507589
ha-en	rfi-hausa.811	A	UEdin	bleu	9.06417840679712
ha-en	rfi-hausa.811	A	NiuTrans	bleu	12.402484341194443
ha-en	rfi-hausa.811	A	Manifold	bleu	12.791837833305033
ha-en	rfi-hausa.811	A	TWB	bleu	10.533949300835987
ha-en	rfi-hausa.811	A	Online-B	bleu	17.23260704454675
ha-en	rfi-hausa.811	A	ZMT	bleu	13.674170398339726
ha-en	rfi-hausa.811	A	TRANSSION	bleu	13.674170398339726
ha-en	rfi-hausa.811	A	MS-EgDC	bleu	16.840262859223145
ha-en	rfi-hausa.811	A	GTCOM	bleu	15.887602096399224
ha-en	rfi-hausa.811	A	AMU	bleu	10.053705335270395
ha-en	rfi-hausa.811	A	Facebook-AI	bleu	18.9644591297589
ha-en	hausa.premiumtimesng.com.3401	A	P3AI	bleu	15.080852429586994
ha-en	hausa.premiumtimesng.com.3401	A	HuaweiTSC	bleu	17.26223594921583
ha-en	hausa.premiumtimesng.com.3401	A	Online-Y	bleu	10.726826443946788
ha-en	hausa.premiumtimesng.com.3401	A	UEdin	bleu	17.049838635727998
ha-en	hausa.premiumtimesng.com.3401	A	NiuTrans	bleu	17.576242035858936
ha-en	hausa.premiumtimesng.com.3401	A	Manifold	bleu	14.886694471711841
ha-en	hausa.premiumtimesng.com.3401	A	TWB	bleu	12.92627995362964
ha-en	hausa.premiumtimesng.com.3401	A	Online-B	bleu	18.945527966874636
ha-en	hausa.premiumtimesng.com.3401	A	ZMT	bleu	20.417364408703442
ha-en	hausa.premiumtimesng.com.3401	A	TRANSSION	bleu	20.417364408703442
ha-en	hausa.premiumtimesng.com.3401	A	MS-EgDC	bleu	17.544849439073104
ha-en	hausa.premiumtimesng.com.3401	A	GTCOM	bleu	20.23263540731645
ha-en	hausa.premiumtimesng.com.3401	A	AMU	bleu	14.8118738199938
ha-en	hausa.premiumtimesng.com.3401	A	Facebook-AI	bleu	29.151084410410164
ha-en	freedom_radio-ha.1209	A	P3AI	bleu	17.797659707837667
ha-en	freedom_radio-ha.1209	A	HuaweiTSC	bleu	15.70737017289879
ha-en	freedom_radio-ha.1209	A	Online-Y	bleu	9.726103111753305
ha-en	freedom_radio-ha.1209	A	UEdin	bleu	6.48774973540818
ha-en	freedom_radio-ha.1209	A	NiuTrans	bleu	11.623458438988859
ha-en	freedom_radio-ha.1209	A	Manifold	bleu	11.81200630689476
ha-en	freedom_radio-ha.1209	A	TWB	bleu	5.0287113299393695
ha-en	freedom_radio-ha.1209	A	Online-B	bleu	16.884945548229293
ha-en	freedom_radio-ha.1209	A	ZMT	bleu	17.564459804337904
ha-en	freedom_radio-ha.1209	A	TRANSSION	bleu	17.564459804337904
ha-en	freedom_radio-ha.1209	A	MS-EgDC	bleu	12.053687899352846
ha-en	freedom_radio-ha.1209	A	GTCOM	bleu	15.38660492480095
ha-en	freedom_radio-ha.1209	A	AMU	bleu	2.579758730068152
ha-en	freedom_radio-ha.1209	A	Facebook-AI	bleu	18.873846696597372
ha-en	hausa.premiumtimesng.com.3444	A	P3AI	bleu	15.787613191407047
ha-en	hausa.premiumtimesng.com.3444	A	HuaweiTSC	bleu	14.18270487203811
ha-en	hausa.premiumtimesng.com.3444	A	Online-Y	bleu	11.572039604175469
ha-en	hausa.premiumtimesng.com.3444	A	UEdin	bleu	9.210061630789914
ha-en	hausa.premiumtimesng.com.3444	A	NiuTrans	bleu	13.335693868794351
ha-en	hausa.premiumtimesng.com.3444	A	Manifold	bleu	14.553478630447286
ha-en	hausa.premiumtimesng.com.3444	A	TWB	bleu	14.876826134275467
ha-en	hausa.premiumtimesng.com.3444	A	Online-B	bleu	18.046208051737015
ha-en	hausa.premiumtimesng.com.3444	A	ZMT	bleu	20.037199531239693
ha-en	hausa.premiumtimesng.com.3444	A	TRANSSION	bleu	20.037199531239693
ha-en	hausa.premiumtimesng.com.3444	A	MS-EgDC	bleu	17.34212071038206
ha-en	hausa.premiumtimesng.com.3444	A	GTCOM	bleu	18.294451458240868
ha-en	hausa.premiumtimesng.com.3444	A	AMU	bleu	8.693460256695857
ha-en	hausa.premiumtimesng.com.3444	A	Facebook-AI	bleu	16.906004713697243
ha-en	freedom_radio-ha.954	A	P3AI	bleu	26.157074083002808
ha-en	freedom_radio-ha.954	A	HuaweiTSC	bleu	24.74499784487629
ha-en	freedom_radio-ha.954	A	Online-Y	bleu	23.011247333710447
ha-en	freedom_radio-ha.954	A	UEdin	bleu	19.29334810853912
ha-en	freedom_radio-ha.954	A	NiuTrans	bleu	22.591007152035907
ha-en	freedom_radio-ha.954	A	Manifold	bleu	27.203760758231763
ha-en	freedom_radio-ha.954	A	TWB	bleu	23.222857238681012
ha-en	freedom_radio-ha.954	A	Online-B	bleu	20.589219353368012
ha-en	freedom_radio-ha.954	A	ZMT	bleu	17.588946469198877
ha-en	freedom_radio-ha.954	A	TRANSSION	bleu	17.588946469198877
ha-en	freedom_radio-ha.954	A	MS-EgDC	bleu	24.70441454259227
ha-en	freedom_radio-ha.954	A	GTCOM	bleu	19.040100863214704
ha-en	freedom_radio-ha.954	A	AMU	bleu	21.478500619341084
ha-en	freedom_radio-ha.954	A	Facebook-AI	bleu	18.442333418729227
ha-en	leadership-ha.196	A	P3AI	bleu	15.920104978284495
ha-en	leadership-ha.196	A	HuaweiTSC	bleu	20.961087890237724
ha-en	leadership-ha.196	A	Online-Y	bleu	15.103680995026519
ha-en	leadership-ha.196	A	UEdin	bleu	13.120580408098142
ha-en	leadership-ha.196	A	NiuTrans	bleu	19.909313315868722
ha-en	leadership-ha.196	A	Manifold	bleu	18.2174866207649
ha-en	leadership-ha.196	A	TWB	bleu	10.813304523249252
ha-en	leadership-ha.196	A	Online-B	bleu	22.37798640043423
ha-en	leadership-ha.196	A	ZMT	bleu	24.238548041979694
ha-en	leadership-ha.196	A	TRANSSION	bleu	24.238548041979694
ha-en	leadership-ha.196	A	MS-EgDC	bleu	16.918180960206893
ha-en	leadership-ha.196	A	GTCOM	bleu	17.818133423479466
ha-en	leadership-ha.196	A	AMU	bleu	15.408757760717101
ha-en	leadership-ha.196	A	Facebook-AI	bleu	25.543377651719556
ha-en	freedom_radio-ha.974	A	P3AI	bleu	10.808582392727502
ha-en	freedom_radio-ha.974	A	HuaweiTSC	bleu	13.550781147214371
ha-en	freedom_radio-ha.974	A	Online-Y	bleu	7.9846827360154595
ha-en	freedom_radio-ha.974	A	UEdin	bleu	13.045516880705547
ha-en	freedom_radio-ha.974	A	NiuTrans	bleu	14.801864871565998
ha-en	freedom_radio-ha.974	A	Manifold	bleu	15.69652395413819
ha-en	freedom_radio-ha.974	A	TWB	bleu	3.865197662519646
ha-en	freedom_radio-ha.974	A	Online-B	bleu	12.381928514704722
ha-en	freedom_radio-ha.974	A	ZMT	bleu	14.20254189662128
ha-en	freedom_radio-ha.974	A	TRANSSION	bleu	14.20254189662128
ha-en	freedom_radio-ha.974	A	MS-EgDC	bleu	14.553522126245191
ha-en	freedom_radio-ha.974	A	GTCOM	bleu	10.771678478973302
ha-en	freedom_radio-ha.974	A	AMU	bleu	7.984425318446683
ha-en	freedom_radio-ha.974	A	Facebook-AI	bleu	15.23669086850655
ha-en	voa-hausa.7458	A	P3AI	bleu	17.26179673899238
ha-en	voa-hausa.7458	A	HuaweiTSC	bleu	17.10060346528562
ha-en	voa-hausa.7458	A	Online-Y	bleu	9.645758321226714
ha-en	voa-hausa.7458	A	UEdin	bleu	20.269168615530592
ha-en	voa-hausa.7458	A	NiuTrans	bleu	14.624984167041923
ha-en	voa-hausa.7458	A	Manifold	bleu	12.367106185881228
ha-en	voa-hausa.7458	A	TWB	bleu	9.227246288226105
ha-en	voa-hausa.7458	A	Online-B	bleu	13.14023017954285
ha-en	voa-hausa.7458	A	ZMT	bleu	13.344363271467776
ha-en	voa-hausa.7458	A	TRANSSION	bleu	13.344363271467776
ha-en	voa-hausa.7458	A	MS-EgDC	bleu	19.959365676744483
ha-en	voa-hausa.7458	A	GTCOM	bleu	15.144379734240056
ha-en	voa-hausa.7458	A	AMU	bleu	12.41378119669459
ha-en	voa-hausa.7458	A	Facebook-AI	bleu	22.272619128640624
ha-en	freedom_radio-ha.964	A	P3AI	bleu	20.007803708241756
ha-en	freedom_radio-ha.964	A	HuaweiTSC	bleu	17.67673450519892
ha-en	freedom_radio-ha.964	A	Online-Y	bleu	8.77396395968225
ha-en	freedom_radio-ha.964	A	UEdin	bleu	18.977929288240993
ha-en	freedom_radio-ha.964	A	NiuTrans	bleu	13.616794835814026
ha-en	freedom_radio-ha.964	A	Manifold	bleu	21.933650594264062
ha-en	freedom_radio-ha.964	A	TWB	bleu	6.202015647439841
ha-en	freedom_radio-ha.964	A	Online-B	bleu	22.63009195957561
ha-en	freedom_radio-ha.964	A	ZMT	bleu	20.98041882612239
ha-en	freedom_radio-ha.964	A	TRANSSION	bleu	20.98041882612239
ha-en	freedom_radio-ha.964	A	MS-EgDC	bleu	20.241953281357514
ha-en	freedom_radio-ha.964	A	GTCOM	bleu	14.81268312586091
ha-en	freedom_radio-ha.964	A	AMU	bleu	15.520676385913225
ha-en	freedom_radio-ha.964	A	Facebook-AI	bleu	21.75759702953169
ha-en	rfi-hausa.912	A	P3AI	bleu	11.029643989803624
ha-en	rfi-hausa.912	A	HuaweiTSC	bleu	11.461518824964052
ha-en	rfi-hausa.912	A	Online-Y	bleu	16.115624224781385
ha-en	rfi-hausa.912	A	UEdin	bleu	10.213504889799948
ha-en	rfi-hausa.912	A	NiuTrans	bleu	10.480167313603516
ha-en	rfi-hausa.912	A	Manifold	bleu	10.675132543575353
ha-en	rfi-hausa.912	A	TWB	bleu	11.66895497692284
ha-en	rfi-hausa.912	A	Online-B	bleu	14.864450034412013
ha-en	rfi-hausa.912	A	ZMT	bleu	14.267772222288619
ha-en	rfi-hausa.912	A	TRANSSION	bleu	14.26059096309929
ha-en	rfi-hausa.912	A	MS-EgDC	bleu	13.149869805398158
ha-en	rfi-hausa.912	A	GTCOM	bleu	15.152416139382154
ha-en	rfi-hausa.912	A	AMU	bleu	10.268414496913548
ha-en	rfi-hausa.912	A	Facebook-AI	bleu	14.303643975152967
ha-en	freedom_radio-ha.988	A	P3AI	bleu	23.670843353286113
ha-en	freedom_radio-ha.988	A	HuaweiTSC	bleu	13.20126132996495
ha-en	freedom_radio-ha.988	A	Online-Y	bleu	12.408019623243863
ha-en	freedom_radio-ha.988	A	UEdin	bleu	7.384703444373178
ha-en	freedom_radio-ha.988	A	NiuTrans	bleu	14.081642367963324
ha-en	freedom_radio-ha.988	A	Manifold	bleu	14.201170199229928
ha-en	freedom_radio-ha.988	A	TWB	bleu	11.325625814676139
ha-en	freedom_radio-ha.988	A	Online-B	bleu	14.88133354313053
ha-en	freedom_radio-ha.988	A	ZMT	bleu	16.02769037541419
ha-en	freedom_radio-ha.988	A	TRANSSION	bleu	16.02769037541419
ha-en	freedom_radio-ha.988	A	MS-EgDC	bleu	16.67779295992084
ha-en	freedom_radio-ha.988	A	GTCOM	bleu	6.52808094334679
ha-en	freedom_radio-ha.988	A	AMU	bleu	9.689760612846813
ha-en	freedom_radio-ha.988	A	Facebook-AI	bleu	24.422639444979552
en-ha	seattle_times.253485	A	Online-B	bleu	21.372735639553817
en-ha	seattle_times.253485	A	Facebook-AI	bleu	20.303864403107852
en-ha	seattle_times.253485	A	TWB	bleu	15.542763332955413
en-ha	seattle_times.253485	A	NiuTrans	bleu	20.64209130554288
en-ha	seattle_times.253485	A	AMU	bleu	14.73850587268243
en-ha	seattle_times.253485	A	TRANSSION	bleu	20.724252873809714
en-ha	seattle_times.253485	A	P3AI	bleu	19.60974448231129
en-ha	seattle_times.253485	A	MS-EgDC	bleu	15.035362403387786
en-ha	seattle_times.253485	A	ZMT	bleu	21.014397360256666
en-ha	seattle_times.253485	A	HuaweiTSC	bleu	22.041723382737207
en-ha	seattle_times.253485	A	GTCOM	bleu	19.31999009273246
en-ha	seattle_times.253485	A	UEdin	bleu	16.121930387642
en-ha	seattle_times.253485	A	Online-Y	bleu	12.710576912222095
en-ha	seattle_times.253485	A	Manifold	bleu	16.202885796428657
en-ha	brisbanetimes.com.au.275186	A	Online-B	bleu	12.75071955946176
en-ha	brisbanetimes.com.au.275186	A	Facebook-AI	bleu	15.74420666264857
en-ha	brisbanetimes.com.au.275186	A	TWB	bleu	14.008541055094176
en-ha	brisbanetimes.com.au.275186	A	NiuTrans	bleu	15.827571951638177
en-ha	brisbanetimes.com.au.275186	A	AMU	bleu	14.453145701030662
en-ha	brisbanetimes.com.au.275186	A	TRANSSION	bleu	13.240401093444934
en-ha	brisbanetimes.com.au.275186	A	P3AI	bleu	14.180375705190585
en-ha	brisbanetimes.com.au.275186	A	MS-EgDC	bleu	11.926595452418871
en-ha	brisbanetimes.com.au.275186	A	ZMT	bleu	13.004279109947872
en-ha	brisbanetimes.com.au.275186	A	HuaweiTSC	bleu	15.636704708709756
en-ha	brisbanetimes.com.au.275186	A	GTCOM	bleu	11.00569086183532
en-ha	brisbanetimes.com.au.275186	A	UEdin	bleu	13.651427632630144
en-ha	brisbanetimes.com.au.275186	A	Online-Y	bleu	12.116168529686853
en-ha	brisbanetimes.com.au.275186	A	Manifold	bleu	13.526914511764229
en-ha	novinite.com.40529	A	Online-B	bleu	26.585611628287264
en-ha	novinite.com.40529	A	Facebook-AI	bleu	29.4828034611174
en-ha	novinite.com.40529	A	TWB	bleu	21.87186403129142
en-ha	novinite.com.40529	A	NiuTrans	bleu	23.83828957947201
en-ha	novinite.com.40529	A	AMU	bleu	20.253056707179688
en-ha	novinite.com.40529	A	TRANSSION	bleu	27.210119584811135
en-ha	novinite.com.40529	A	P3AI	bleu	25.11275181074422
en-ha	novinite.com.40529	A	MS-EgDC	bleu	20.459798851306452
en-ha	novinite.com.40529	A	ZMT	bleu	27.68714381466086
en-ha	novinite.com.40529	A	HuaweiTSC	bleu	29.57570627780803
en-ha	novinite.com.40529	A	GTCOM	bleu	26.23619729686156
en-ha	novinite.com.40529	A	UEdin	bleu	23.086477217943155
en-ha	novinite.com.40529	A	Online-Y	bleu	22.146411053798214
en-ha	novinite.com.40529	A	Manifold	bleu	21.31965027787442
en-ha	guardian.306645	A	Online-B	bleu	11.106691811937266
en-ha	guardian.306645	A	Facebook-AI	bleu	6.9817529531842775
en-ha	guardian.306645	A	TWB	bleu	9.07347784060547
en-ha	guardian.306645	A	NiuTrans	bleu	11.141866132568332
en-ha	guardian.306645	A	AMU	bleu	6.0544225777209615
en-ha	guardian.306645	A	TRANSSION	bleu	8.819303133138684
en-ha	guardian.306645	A	P3AI	bleu	10.546116022415935
en-ha	guardian.306645	A	MS-EgDC	bleu	6.820816535613534
en-ha	guardian.306645	A	ZMT	bleu	9.50316195978427
en-ha	guardian.306645	A	HuaweiTSC	bleu	9.437505966612349
en-ha	guardian.306645	A	GTCOM	bleu	6.70358859573547
en-ha	guardian.306645	A	UEdin	bleu	6.377066513197734
en-ha	guardian.306645	A	Online-Y	bleu	8.8667880968253
en-ha	guardian.306645	A	Manifold	bleu	11.773946151459318
en-ha	abcnews.420117	A	Online-B	bleu	16.267938481810567
en-ha	abcnews.420117	A	Facebook-AI	bleu	17.449274687661596
en-ha	abcnews.420117	A	TWB	bleu	16.337152446575487
en-ha	abcnews.420117	A	NiuTrans	bleu	19.76240423498948
en-ha	abcnews.420117	A	AMU	bleu	16.639602338485453
en-ha	abcnews.420117	A	TRANSSION	bleu	15.806309132784817
en-ha	abcnews.420117	A	P3AI	bleu	18.455791861216582
en-ha	abcnews.420117	A	MS-EgDC	bleu	17.836904188669685
en-ha	abcnews.420117	A	ZMT	bleu	14.883131057673411
en-ha	abcnews.420117	A	HuaweiTSC	bleu	18.953047192357563
en-ha	abcnews.420117	A	GTCOM	bleu	14.318447252241578
en-ha	abcnews.420117	A	UEdin	bleu	9.44920268037615
en-ha	abcnews.420117	A	Online-Y	bleu	14.559972512217504
en-ha	abcnews.420117	A	Manifold	bleu	16.623290790937578
en-ha	voa-en.100681	A	Online-B	bleu	21.13328433617275
en-ha	voa-en.100681	A	Facebook-AI	bleu	23.67035618196882
en-ha	voa-en.100681	A	TWB	bleu	14.331931390866032
en-ha	voa-en.100681	A	NiuTrans	bleu	25.084887709053117
en-ha	voa-en.100681	A	AMU	bleu	16.520926725239587
en-ha	voa-en.100681	A	TRANSSION	bleu	18.416279851766355
en-ha	voa-en.100681	A	P3AI	bleu	22.823541734308566
en-ha	voa-en.100681	A	MS-EgDC	bleu	14.619329363580151
en-ha	voa-en.100681	A	ZMT	bleu	19.0000937245515
en-ha	voa-en.100681	A	HuaweiTSC	bleu	21.211302975512712
en-ha	voa-en.100681	A	GTCOM	bleu	20.745714997652865
en-ha	voa-en.100681	A	UEdin	bleu	16.079820580535316
en-ha	voa-en.100681	A	Online-Y	bleu	13.527308649647782
en-ha	voa-en.100681	A	Manifold	bleu	12.655276250349395
en-ha	abcnews.420140	A	Online-B	bleu	17.7282291114231
en-ha	abcnews.420140	A	Facebook-AI	bleu	24.0338145186499
en-ha	abcnews.420140	A	TWB	bleu	17.901778932434972
en-ha	abcnews.420140	A	NiuTrans	bleu	24.010966339968604
en-ha	abcnews.420140	A	AMU	bleu	20.417810396241656
en-ha	abcnews.420140	A	TRANSSION	bleu	18.386371351676534
en-ha	abcnews.420140	A	P3AI	bleu	21.17737037223673
en-ha	abcnews.420140	A	MS-EgDC	bleu	20.94047246450467
en-ha	abcnews.420140	A	ZMT	bleu	17.822036364331353
en-ha	abcnews.420140	A	HuaweiTSC	bleu	22.508126292083567
en-ha	abcnews.420140	A	GTCOM	bleu	17.664862675792417
en-ha	abcnews.420140	A	UEdin	bleu	20.820639562822844
en-ha	abcnews.420140	A	Online-Y	bleu	15.097365426664627
en-ha	abcnews.420140	A	Manifold	bleu	19.913349682676074
en-ha	rt.com.131263	A	Online-B	bleu	29.31914594156784
en-ha	rt.com.131263	A	Facebook-AI	bleu	25.014627874133367
en-ha	rt.com.131263	A	TWB	bleu	18.109257478591104
en-ha	rt.com.131263	A	NiuTrans	bleu	22.623568496029886
en-ha	rt.com.131263	A	AMU	bleu	18.77617275462405
en-ha	rt.com.131263	A	TRANSSION	bleu	27.495357017986507
en-ha	rt.com.131263	A	P3AI	bleu	25.084155593241373
en-ha	rt.com.131263	A	MS-EgDC	bleu	18.589877842462787
en-ha	rt.com.131263	A	ZMT	bleu	29.317849212067106
en-ha	rt.com.131263	A	HuaweiTSC	bleu	25.377343991332534
en-ha	rt.com.131263	A	GTCOM	bleu	22.580198002571578
en-ha	rt.com.131263	A	UEdin	bleu	20.413784300318014
en-ha	rt.com.131263	A	Online-Y	bleu	20.166264512543147
en-ha	rt.com.131263	A	Manifold	bleu	21.899429734454536
en-ha	latimes.591189	A	Online-B	bleu	16.667832702907894
en-ha	latimes.591189	A	Facebook-AI	bleu	21.874472219799365
en-ha	latimes.591189	A	TWB	bleu	23.45245866830745
en-ha	latimes.591189	A	NiuTrans	bleu	20.315456281324575
en-ha	latimes.591189	A	AMU	bleu	17.74009346405956
en-ha	latimes.591189	A	TRANSSION	bleu	16.00998804874319
en-ha	latimes.591189	A	P3AI	bleu	22.21199344740652
en-ha	latimes.591189	A	MS-EgDC	bleu	18.308812979830684
en-ha	latimes.591189	A	ZMT	bleu	15.980325490027301
en-ha	latimes.591189	A	HuaweiTSC	bleu	20.32428360987983
en-ha	latimes.591189	A	GTCOM	bleu	16.216357009448338
en-ha	latimes.591189	A	UEdin	bleu	13.65943771088491
en-ha	latimes.591189	A	Online-Y	bleu	14.240541049653054
en-ha	latimes.591189	A	Manifold	bleu	20.262100786835923
en-ha	allafrica.53572	A	Online-B	bleu	17.915951119325168
en-ha	allafrica.53572	A	Facebook-AI	bleu	23.49726748273506
en-ha	allafrica.53572	A	TWB	bleu	20.688111781529372
en-ha	allafrica.53572	A	NiuTrans	bleu	19.302394970394495
en-ha	allafrica.53572	A	AMU	bleu	15.59813167155449
en-ha	allafrica.53572	A	TRANSSION	bleu	19.233130809753316
en-ha	allafrica.53572	A	P3AI	bleu	22.46478712438954
en-ha	allafrica.53572	A	MS-EgDC	bleu	18.696103941394558
en-ha	allafrica.53572	A	ZMT	bleu	18.9841160941248
en-ha	allafrica.53572	A	HuaweiTSC	bleu	22.87405417548258
en-ha	allafrica.53572	A	GTCOM	bleu	17.644088740487422
en-ha	allafrica.53572	A	UEdin	bleu	19.43557384652351
en-ha	allafrica.53572	A	Online-Y	bleu	18.53079750098479
en-ha	allafrica.53572	A	Manifold	bleu	21.67092739963824
en-ha	nytimes.268754	A	Online-B	bleu	19.888553728060238
en-ha	nytimes.268754	A	Facebook-AI	bleu	19.31612910431091
en-ha	nytimes.268754	A	TWB	bleu	14.927103663380137
en-ha	nytimes.268754	A	NiuTrans	bleu	15.188501432394025
en-ha	nytimes.268754	A	AMU	bleu	17.42866360775274
en-ha	nytimes.268754	A	TRANSSION	bleu	21.957015472277913
en-ha	nytimes.268754	A	P3AI	bleu	14.925102361241674
en-ha	nytimes.268754	A	MS-EgDC	bleu	16.14298225501429
en-ha	nytimes.268754	A	ZMT	bleu	21.907687140434554
en-ha	nytimes.268754	A	HuaweiTSC	bleu	20.784469951243608
en-ha	nytimes.268754	A	GTCOM	bleu	20.861614827852666
