HITId WorkerId  src trg item  hit work-seconds  accept  submit  approval
3UUSLRKAUL3CHYWYLD0MNVACGW87D6 M0659 de en ad 19 688.0 "Fri Aug 27 05:18:46 2021" "Fri Aug 27 05:30:14 2021" Submitted
3EPG8DX9LKQ6JRL52TCKP5D539FP5M M0055 de en ad 20 2278.0 "Fri Aug 27 08:27:33 2021" "Fri Aug 27 09:05:31 2021" Submitted
3D1TUISJWI0VNKOGQZU8OK49GCDUIX M0903 de en ad 21 1849.0 "Fri Aug 27 06:25:00 2021" "Fri Aug 27 06:55:49 2021" Submitted
3XBYQ44Z6P4YO2TWFB8DKFRFC94WTF M1387 de en ad 22 868.0 "Fri Aug 27 03:23:58 2021" "Fri Aug 27 03:38:26 2021" Submitted
3R868ACW4SCYDSCV6YTDK0683H0ZGZ M1204 de en ad 23 1622.0 "Fri Aug 27 03:17:24 2021" "Fri Aug 27 03:44:26 2021" Submitted
344M16OZKIF6CP2LXFSVPAENGNDNEP M0340 de en ad 24 1111.0 "Fri Aug 27 05:17:44 2021" "Fri Aug 27 05:36:15 2021" Submitted
3AC6MFV69KICDO76Q4BV50I9IHDZHY M1420 de en ad 25 5446.0 "Fri Aug 27 03:16:19 2021" "Fri Aug 27 04:47:05 2021" Submitted
368IUKXGA5822VLJ7CMPHBR5Z4QP62 M1330 de en ad 26 2078.0 "Fri Aug 27 03:16:31 2021" "Fri Aug 27 03:51:09 2021" Submitted
3YLPJ8OXX8DTWHJWAF3REQTU5CU4XL M0091 de en ad 27 1944.0 "Fri Aug 27 04:32:24 2021" "Fri Aug 27 05:04:48 2021" Submitted
3PA41K45VN4L6VZOQMRHNPR1UFAP71 M0355 de en ad 28 517.0 "Fri Aug 27 03:16:25 2021" "Fri Aug 27 03:25:02 2021" Submitted
3DFYDSXB2W0RIV8M8HF80LJ9TR2UJ9 M1178 de en ad 29 792.0 "Fri Aug 27 03:16:19 2021" "Fri Aug 27 03:29:31 2021" Submitted
3ECKRY5B1QWC9JIQWMTG5CJOIUSZIR M0204 de en ad 30 1963.0 "Fri Aug 27 05:16:41 2021" "Fri Aug 27 05:49:24 2021" Submitted
3EQPA8A374W84U2WE4EGHDYOV9HZJ3 M1187 de en ad 31 3349.0 "Fri Aug 27 08:17:15 2021" "Fri Aug 27 09:13:04 2021" Submitted
3TFJJUELSHPVQ5TEF5OG7YBMKGA2CL M0761 de en ad 32 5941.0 "Fri Aug 27 07:48:08 2021" "Fri Aug 27 09:27:09 2021" Submitted
3FCO4VKOZ4DH94AYH8B6TDSXG897EZ M0536 de en ad 33 2791.0 "Fri Aug 27 05:17:24 2021" "Fri Aug 27 06:03:55 2021" Submitted
3I01FDIL6M85VXZSF1JRR4T45GM2DL M0535 de en ad 34 1172.0 "Fri Aug 27 03:25:03 2021" "Fri Aug 27 03:44:35 2021" Submitted
3RWB1RTQDJNP69470RJN1PNW5ZGP8O M1366 de en ad 35 1333.0 "Fri Aug 27 03:17:24 2021" "Fri Aug 27 03:39:37 2021" Submitted
3G3AJKPCXLSIWM96FBPTX4037IO4YR M1480 de en ad 36 2488.0 "Fri Aug 27 03:34:22 2021" "Fri Aug 27 04:15:50 2021" Submitted
3X878VYTIEI9FIAUCJVCBVDXS9O7FH M1507 de en ad 37 1691.0 "Fri Aug 27 03:18:05 2021" "Fri Aug 27 03:46:16 2021" Submitted
3TRB893CSJAFTI6PN31UTGD9TOO7GG M0517 de en ad 38 1652.0 "Fri Aug 27 03:23:26 2021" "Fri Aug 27 03:50:58 2021" Submitted
3SMIWMMK615DOF8LFGYNPBDHVNBWU6 M1387 de en ad 39 1045.0 "Fri Aug 27 03:23:59 2021" "Fri Aug 27 03:41:24 2021" Submitted
3RKHNXPHGWWMTFE4Q2FK10JM8G2UK8 M0972 de en ad 40 374.0 "Fri Aug 27 03:16:43 2021" "Fri Aug 27 03:22:57 2021" Submitted
3PKVGQTFIHKPXSB4QNL65XBDZW7RYW M1523 de en ad 41 1078.0 "Fri Aug 27 03:17:13 2021" "Fri Aug 27 03:35:11 2021" Submitted
336OE47KI2KD1UXLK68SLXF09UKWVV M0211 de en ad 42 5325.0 "Fri Aug 27 03:16:21 2021" "Fri Aug 27 04:45:06 2021" Submitted
3YOAVL4CA0HI1CJBBXRCBB95DCS4ZI M1135 de en ad 43 2889.0 "Fri Aug 27 03:54:31 2021" "Fri Aug 27 04:42:40 2021" Submitted
33IXYHIZB5IAN3DSBWUBXMBP5SN2EE M0288 de en ad 44 4819.0 "Fri Aug 27 05:17:03 2021" "Fri Aug 27 06:37:22 2021" Submitted
3W3RSPVVGSRXDLWMB2RLG0W1XG7ULB M0927 de en ad 45 2581.0 "Fri Aug 27 06:25:00 2021" "Fri Aug 27 07:08:01 2021" Submitted
3LEG2HW4UFN2THDO67EHF4WPHT22FW M1592 de en ad 46 2101.0 "Fri Aug 27 04:52:17 2021" "Fri Aug 27 05:27:18 2021" Submitted
3M0556243SKYI32HSQC17SZNSOSNF7 M1058 de en ad 47 1354.0 "Fri Aug 27 03:16:42 2021" "Fri Aug 27 03:39:16 2021" Submitted
3CVBMEMMXBGTTE1079JCEGPA8O17HF M1506 de en ad 48 1356.0 "Fri Aug 27 04:28:37 2021" "Fri Aug 27 04:51:13 2021" Submitted
3VZYA8PITOY3VAHLL8XUA4CXV1450W M0093 de en ad 49 4416.0 "Fri Aug 27 06:29:10 2021" "Fri Aug 27 07:42:46 2021" Submitted
3WRKFXQBOB7C4T8L00RXR5AMC9PYII M0517 ha en ad 200 4289.0 "Mon Sep 06 03:14:49 2021" "Mon Sep 06 04:26:18 2021" Submitted
3EHIMLB7F7ZXTS6JHEBISGL5JH88HM M0457 ha en ad 201 6700.0 "Mon Sep 06 08:35:35 2021" "Mon Sep 06 10:27:15 2021" Submitted
3WGCNLZJKF8Y6CHWWXJDMLJZDJ91DM M0067 ha en ad 0 4333.0 "Mon Sep 06 05:04:14 2021" "Mon Sep 06 06:16:27 2021" Submitted
306996CF6WK5RFJCI1S7RVVZAYX1BF M1009 ha en ad 202 5947.0 "Mon Sep 06 05:21:34 2021" "Mon Sep 06 07:00:41 2021" Submitted
3IHWR4LC7DDXPNH3NWT3SSMKJUN8IF M0959 ha en ad 203 971.0 "Mon Sep 06 03:15:20 2021" "Mon Sep 06 03:31:31 2021" Submitted
3BVS8WK9Q0VGRLFAQ8DDJUCLR08IBO M0860 ha en ad 1 2562.0 "Mon Sep 06 04:56:20 2021" "Mon Sep 06 05:39:02 2021" Submitted
38O9DZ0A62N6AOKD5EBDLYJCO3062G M0253 ha en ad 2 4187.0 "Mon Sep 06 05:58:32 2021" "Mon Sep 06 07:08:19 2021" Submitted
3BO3NEOQM0HB8BAIKUDHOJSF9INIAT M0910 ha en ad 204 2737.0 "Mon Sep 06 03:31:51 2021" "Mon Sep 06 04:17:28 2021" Submitted
3SD15I2WD2UVV6GW9EPI48O4UH063R M0663 ha en ad 3 961.0 "Mon Sep 06 04:24:44 2021" "Mon Sep 06 04:40:45 2021" Submitted
3HFWPF5AK9J0I4ETGRSL5DKWC6X3SA M0267 ha en ad 205 1752.0 "Mon Sep 06 05:34:36 2021" "Mon Sep 06 06:03:48 2021" Submitted
3L4YG5VW9NSSY7X8CQ38NNK82GCDDO M0900 ha en ad 206 6776.0 "Mon Sep 06 03:15:00 2021" "Mon Sep 06 05:07:56 2021" Submitted
3IKDQS3DQE0Z1Q7G4898UEI39L8ICV M0959 ha en ad 4 912.0 "Mon Sep 06 03:31:42 2021" "Mon Sep 06 03:46:54 2021" Submitted
306W7JMRYYYN2F3XHM1M65I7O43B89 M0900 ha en ad 207 5933.0 "Mon Sep 06 03:14:50 2021" "Mon Sep 06 04:53:43 2021" Submitted
3TKSOBLOHLG64D14KYLWX788WAOBB8 M0238 ha en ad 5 3355.0 "Mon Sep 06 05:49:00 2021" "Mon Sep 06 06:44:55 2021" Submitted
3IV1AEQ4DRDTKY195EE34T1KW9C8JR M0005 ha en ad 208 449.0 "Mon Sep 06 03:14:54 2021" "Mon Sep 06 03:22:23 2021" Submitted
3DA79LNS59V1X4R85RXBFIGIEPB3TZ M0959 ha en ad 209 1032.0 "Mon Sep 06 07:20:34 2021" "Mon Sep 06 07:37:46 2021" Submitted
3W5PY7V3UP78Z4SRIICX36PMPOEYJU M0968 ha en ad 6 6366.0 "Mon Sep 06 08:20:57 2021" "Mon Sep 06 10:07:03 2021" Submitted
3VP28W7DUNKSZSG0VENV2F6W2B2FZ0 M1611 ha en ad 210 386.0 "Mon Sep 06 03:50:41 2021" "Mon Sep 06 03:57:07 2021" Submitted
3HY86PZXPYI3YIVWSSUXS31KDVA1EF M1402 ha en ad 7 1447.0 "Mon Sep 06 04:19:35 2021" "Mon Sep 06 04:43:42 2021" Submitted
3NI0WFPPI9GZEEHZQR7Z2AQXR5G60W M0457 ha en ad 211 2472.0 "Mon Sep 06 07:39:32 2021" "Mon Sep 06 08:20:44 2021" Submitted
38LRF35D5LWGXH6X5WNLKE2KX3I3UQ M0900 ha en ad 212 6408.0 "Mon Sep 06 03:14:52 2021" "Mon Sep 06 05:01:40 2021" Submitted
3ZURAPD288NV4WVSN3E3ALMKPWP1FX M0298 ha en ad 8 438.0 "Mon Sep 06 03:32:25 2021" "Mon Sep 06 03:39:43 2021" Submitted
3MDWE879UH2NGKM7ME7061DI8ALB9Y M1006 ha en ad 213 2533.0 "Mon Sep 06 06:46:20 2021" "Mon Sep 06 07:28:33 2021" Submitted
3AA88CN98P33AOY903C94LPZ4DEYKT M0457 ha en ad 9 4507.0 "Mon Sep 06 07:50:27 2021" "Mon Sep 06 09:05:34 2021" Submitted
36MUZ9VAE62XQDB88LEST52T2SDDEH M1665 ha en ad 214 720.0 "Mon Sep 06 05:51:24 2021" "Mon Sep 06 06:03:24 2021" Submitted
309D674SHZLPEITAYYHR8REQEVOBCF M0959 ha en ad 10 885.0 "Mon Sep 06 05:38:26 2021" "Mon Sep 06 05:53:11 2021" Submitted
3M4KL7H8KVNZL32HMABZGF97WXM61Z M1326 ha en ad 215 306.0 "Mon Sep 06 04:57:44 2021" "Mon Sep 06 05:02:50 2021" Submitted
3OID399FXG7PWRB43WYYBNNTETSDFZ M0457 ha en ad 216 5160.0 "Mon Sep 06 07:42:06 2021" "Mon Sep 06 09:08:06 2021" Submitted
3W0KKJIARR9OVI7RNZEF581XBYC8KQ M0959 ha en ad 11 891.0 "Mon Sep 06 04:25:47 2021" "Mon Sep 06 04:40:38 2021" Submitted
3K1H3NEY7LZVAR7ZEG4GT8N5F8SDGY M1166 ha en ad 217 3432.0 "Mon Sep 06 06:34:37 2021" "Mon Sep 06 07:31:49 2021" Submitted
375VMB7D4JJ96IDU444JEK0LULKIDV M1435 ha en ad 12 3293.0 "Mon Sep 06 08:08:42 2021" "Mon Sep 06 09:03:35 2021" Submitted
3WRBLBQ2GR81B76524GLE13MLJJG08 M0457 ha en ad 218 7135.0 "Mon Sep 06 07:59:41 2021" "Mon Sep 06 09:58:36 2021" Submitted
3J5XXLQDHMBGAWVXAMXQG043BAR3VF M0053 ha en ad 13 2095.0 "Mon Sep 06 04:50:41 2021" "Mon Sep 06 05:25:36 2021" Submitted
37VUR2VJ6APO1KBIW1O22F1HSJX1CM M0531 ha en ad 219 3755.0 "Mon Sep 06 04:46:31 2021" "Mon Sep 06 05:49:06 2021" Submitted
3PUV2Q8SV44ZJAZOYUC2SXW8ZV0BDF M0007 ha en ad 14 307.0 "Mon Sep 06 05:34:16 2021" "Mon Sep 06 05:39:23 2021" Submitted
3TD33TP5DL21L3WCEKL02WO2ES3BAD M0293 ha en ad 220 2175.0 "Mon Sep 06 04:43:07 2021" "Mon Sep 06 05:19:22 2021" Submitted
3ACRLU860NE4BGDOUPNMYFETZ71BE8 M1332 ha en ad 15 267.0 "Mon Sep 06 05:18:58 2021" "Mon Sep 06 05:23:25 2021" Submitted
33BFF6QPI1BTPLV20W2M22NHIJT3WP M0959 ha en ad 16 1015.0 "Mon Sep 06 04:40:38 2021" "Mon Sep 06 04:57:33 2021" Submitted
3VDVA3ILIDF1IWRNYNKLS6MWQBPG1B M1511 ha en ad 221 1120.0 "Mon Sep 06 05:25:22 2021" "Mon Sep 06 05:44:02 2021" Submitted
39TX062QX1O8EL0SA1Y84L1ORLZ3XI M0968 ha en ad 17 6287.0 "Mon Sep 06 07:59:41 2021" "Mon Sep 06 09:44:28 2021" Submitted
3FTID4TN8LYEUUGRL3OAJL2ETDJYLW M1332 ha en ad 18 262.0 "Mon Sep 06 05:27:01 2021" "Mon Sep 06 05:31:23 2021" Submitted
3SNR5F7R92TEYORU0ZF3K2I6UXLIEO M0457 ha en ad 19 2707.0 "Mon Sep 06 07:36:45 2021" "Mon Sep 06 08:21:52 2021" Submitted
31JUPBOORN4ZFOP98ZQGK8EC0YH8LT M0444 ha en ad 20 5475.0 "Mon Sep 06 03:16:13 2021" "Mon Sep 06 04:47:28 2021" Submitted
3HXK2V1N4KF87H9JHRKZXPW1IH3G2S M0436 ha en ad 21 1817.0 "Mon Sep 06 03:25:50 2021" "Mon Sep 06 03:56:07 2021" Submitted
3RBI0I35XE3XEQQ2FXKANZ8XTRT3YO M1684 ha en ad 22 173.0 "Mon Sep 06 07:27:25 2021" "Mon Sep 06 07:30:18 2021" Submitted
39WICJI5ATSXJG07BJMT16HZZLX3ZF M0457 ha en ad 23 7155.0 "Mon Sep 06 08:00:29 2021" "Mon Sep 06 09:59:44 2021" Submitted
337F8MIIMZDLZRDL73EK5C6JVEA409 M0674 ha en ad 24 838.0 "Mon Sep 06 03:58:13 2021" "Mon Sep 06 04:12:11 2021" Submitted
31MCUE39BKMXSZ52LRY4GZ1TOV3G33 M0827 ha en ad 25 2191.0 "Mon Sep 06 05:31:35 2021" "Mon Sep 06 06:08:06 2021" Submitted
3H5TOKO3D9JGD2Z09SU1EDGA8HW64C M1358 ha en ad 26 553.0 "Mon Sep 06 07:59:40 2021" "Mon Sep 06 08:08:53 2021" Submitted
39XCQ6V3KY4Y9L30NXDBJ5MO8DR65H M0951 ha en ad 27 483.0 "Mon Sep 06 07:26:20 2021" "Mon Sep 06 07:34:23 2021" Submitted
3AJA9FLWSCY642RQVAZ92K366Y0IF6 M0005 ha en ad 28 222.0 "Mon Sep 06 04:01:16 2021" "Mon Sep 06 04:04:58 2021" Submitted
3QE4DGPGBRBIAVO6L53NQ4TZ2VZG4O M0416 ha en ad 29 456.0 "Mon Sep 06 04:43:01 2021" "Mon Sep 06 04:50:37 2021" Submitted
335HHSX8CD59AN2AYMMYE8Z6U85DHX M0062 ha en ad 30 2551.0 "Mon Sep 06 03:25:50 2021" "Mon Sep 06 04:08:21 2021" Submitted
375VMB7D4JJ96IDU444JEK0LULKDIQ M0418 ha en ad 31 5608.0 "Mon Sep 06 09:36:53 2021" "Mon Sep 06 11:10:21 2021" Submitted
3I6NF2WGIGW06ES6ZAMXVWZD2RUG5T M1353 ha en ad 32 1332.0 "Mon Sep 06 08:46:43 2021" "Mon Sep 06 09:08:55 2021" Submitted
32TZXEA1OLKL6GY33MIKJHPT06G41C M0238 ha en ad 33 1663.0 "Mon Sep 06 05:48:58 2021" "Mon Sep 06 06:16:41 2021" Submitted
37J05LC5AXJ51TX0MMPJQLFL709DJ2 M0959 ha en ad 34 1372.0 "Mon Sep 06 05:15:33 2021" "Mon Sep 06 05:38:25 2021" Submitted
3VDVA3ILIDF1IWRNYNKLS6MWQBP1GW M0968 ha en ad 35 6459.0 "Mon Sep 06 08:20:03 2021" "Mon Sep 06 10:07:42 2021" Submitted
362E9TQF2HQCI2NL6U5RK53I7D0IG5 M1618 ha en ad 36 2046.0 "Mon Sep 06 05:12:53 2021" "Mon Sep 06 05:46:59 2021" Submitted
3P6ENY9P79WQIYIWQ0N955FJMDDIH4 M0790 ha en ad 37 1591.0 "Mon Sep 06 03:33:27 2021" "Mon Sep 06 03:59:58 2021" Submitted
3KTZHH2ONIFJL67U8BRVKLT10378MV M1073 ha en ad 38 659.0 "Mon Sep 06 04:05:36 2021" "Mon Sep 06 04:16:35 2021" Submitted
3S8APUMBJXJWHUDKP07SGXZTB8GBFQ M0626 ha en ad 39 816.0 "Mon Sep 06 03:35:33 2021" "Mon Sep 06 03:49:09 2021" Submitted
3UYRNV2KITZP3OSUKC6VX0I15TH8NV M1332 ha en ad 40 394.0 "Mon Sep 06 05:43:22 2021" "Mon Sep 06 05:49:56 2021" Submitted
3EHVO81VN5LFISMYIT23D6YX5B21HV M1000 ha en ad 41 3525.0 "Mon Sep 06 06:29:21 2021" "Mon Sep 06 07:28:06 2021" Submitted
3IH9TRB0FBZFENXIOBKODIZC5OH1IO M0005 ha en ad 42 230.0 "Mon Sep 06 03:53:51 2021" "Mon Sep 06 03:57:41 2021" Submitted
3APP19WN71EWPISK4TW2N2DDYM5G69 M0005 ha en ad 43 266.0 "Mon Sep 06 04:24:00 2021" "Mon Sep 06 04:28:26 2021" Submitted
3ZQX1VYFTD57L9S6LR68CPI6V3M8OA M0471 ha en ad 44 1610.0 "Mon Sep 06 06:59:36 2021" "Mon Sep 06 07:26:26 2021" Submitted
3Y3N5A7N4G9Y0CYCLFPPJYH3TI9YMY M0457 ha en ad 45 7192.0 "Mon Sep 06 08:00:06 2021" "Mon Sep 06 09:59:58 2021" Submitted
3ODOP6T3ASKSV1GZMQIYO0ZYSCU42T M0671 ha en ad 46 1231.0 "Mon Sep 06 05:08:21 2021" "Mon Sep 06 05:28:52 2021" Submitted
388FBO7JZRT4IUJCXG4PWD63Y8JYNY M1496 ha en ad 47 3807.0 "Mon Sep 06 04:27:48 2021" "Mon Sep 06 05:31:15 2021" Submitted
382GHPVPHSRHGJCIQQW37A4QYQU434 M0762 ha en ad 48 862.0 "Mon Sep 06 07:13:24 2021" "Mon Sep 06 07:27:46 2021" Submitted
3OREP8RUT2B2VU9F0KDAYIZ5CNGBGP M1332 ha en ad 49 363.0 "Mon Sep 06 05:37:18 2021" "Mon Sep 06 05:43:21 2021" Submitted
3D0LPO3EABZM0FJOYV42B268OIOYOD M0130 ha en ad 50 1474.0 "Mon Sep 06 05:44:06 2021" "Mon Sep 06 06:08:40 2021" Submitted
37VE3DA4YUHGVQ4QKQVSJIB6RNTBHO M0849 ha en ad 51 5778.0 "Mon Sep 06 07:58:58 2021" "Mon Sep 06 09:35:16 2021" Submitted
3LOJFQ4BOXF0CD3I47PVR0FYMP9DK1 M0457 ha en ad 52 7132.0 "Mon Sep 06 08:23:34 2021" "Mon Sep 06 10:22:26 2021" Submitted
3BVS8WK9Q0VGRLFAQ8DDJUCLR08BIH M0959 ha en ad 53 950.0 "Mon Sep 06 05:53:11 2021" "Mon Sep 06 06:09:01 2021" Submitted
356ZPKYPUHH4LFVPDVHH02BYYNKYPU M1028 ha en ad 54 4269.0 "Mon Sep 06 05:29:52 2021" "Mon Sep 06 06:41:01 2021" Submitted
3RWB1RTQDJNP69470RJN1PNW58I8PR M0184 ha en ad 55 2355.0 "Mon Sep 06 10:02:42 2021" "Mon Sep 06 10:41:57 2021" Submitted
3Q7TKIAPOTABWJL0P71W60SDBPEDL4 M1520 ha en ad 56 5695.0 "Mon Sep 06 04:56:04 2021" "Mon Sep 06 06:30:59 2021" Submitted
39HYCOOPKOLV213LPJ2B6D72BU4DM6 M0968 ha en ad 57 4969.0 "Mon Sep 06 07:38:40 2021" "Mon Sep 06 09:01:29 2021" Submitted
31GECDVA9JMUSP3ESGNGBB0O48266X M0097 ha en ad 58 3808.0 "Mon Sep 06 07:42:38 2021" "Mon Sep 06 08:46:06 2021" Submitted
3XABXM4AJ15A6L5M04YC1UD6A448QI M1112 ha en ad 59 2469.0 "Mon Sep 06 11:47:25 2021" "Mon Sep 06 12:28:34 2021" Submitted
3BA7SXOG1JQAIMKMDJNC6KNB6Q68RJ M0671 ha en ad 60 605.0 "Mon Sep 06 07:35:40 2021" "Mon Sep 06 07:45:45 2021" Submitted
3XU80RHWHZG2YFVMQ41MHFWWCQQ44P M0419 ha en ad 61 1268.0 "Mon Sep 06 04:30:25 2021" "Mon Sep 06 04:51:33 2021" Submitted
3KI0JD2ZU1IDWPHJBQS8HP0KZJM67W M0265 ha en ad 62 2026.0 "Mon Sep 06 04:37:38 2021" "Mon Sep 06 05:11:24 2021" Submitted
3M47JKRKCX1HW3M2LVKEVPWFA3S68J M0442 ha en ad 63 1945.0 "Mon Sep 06 03:58:01 2021" "Mon Sep 06 04:30:26 2021" Submitted
3B623HUYJ4QMJ1KZS8NHWUS7SSP8S7 M1588 ha en ad 64 3329.0 "Mon Sep 06 07:00:09 2021" "Mon Sep 06 07:55:38 2021" Submitted
3B9XR6P1WEVCMWZG8QYDVVRL4FXBJT M1027 ha en ad 65 4532.0 "Mon Sep 06 04:31:45 2021" "Mon Sep 06 05:47:17 2021" Submitted
38B7Q9C28G5HA85CQNQSVLRQU9A698 M1250 ha en ad 66 1168.0 "Mon Sep 06 05:39:42 2021" "Mon Sep 06 05:59:10 2021" Submitted
3TRB893CSJAFTI6PN31UTGD9TXPG78 M1144 ha en ad 67 1964.0 "Mon Sep 06 05:39:01 2021" "Mon Sep 06 06:11:45 2021" Submitted
3BKZLF990ZZPLRW4D8W607183J6YQL M0431 ha en ad 68 108.0 "Mon Sep 06 05:43:09 2021" "Mon Sep 06 05:44:57 2021" Submitted
3JMQI2OLFZ51KJOL1KHBJSW2GKEDN6 M0005 ha en ad 69 226.0 "Mon Sep 06 04:16:10 2021" "Mon Sep 06 04:19:56 2021" Submitted
3T6SSHJUZFAQETTGWI5U5HGYMQSIIX M1599 ha en ad 70 4647.0 "Mon Sep 06 07:16:08 2021" "Mon Sep 06 08:33:35 2021" Submitted
3PEG1BH7AER7XG5YQBYPWARYJ4XBKS M0842 ha en ad 71 1931.0 "Mon Sep 06 03:40:01 2021" "Mon Sep 06 04:12:12 2021" Submitted
3TKXBROM5TAM94DME0QUHIVYZ5HIJ9 M0457 ha en ad 72 4290.0 "Mon Sep 06 07:51:33 2021" "Mon Sep 06 09:03:03 2021" Submitted
371DNNCG442NY1XEH8S76ZOTUB38TW M0300 ha en ad 73 1027.0 "Mon Sep 06 06:23:50 2021" "Mon Sep 06 06:40:57 2021" Submitted
3FBEFUUYRK5VFRFHIT4SRG2A0RS6AN M0862 ha en ad 74 1728.0 "Mon Sep 06 05:25:54 2021" "Mon Sep 06 05:54:42 2021" Submitted
3VDI8GSXAFTJTWB8X8T07G944HVG8V M0457 ha en ad 75 5573.0 "Mon Sep 06 09:07:51 2021" "Mon Sep 06 10:40:44 2021" Submitted
3HKIF5DF6YXJ71UI20ZE7C4FONDG9K M0310 ha en ad 76 6588.0 "Mon Sep 06 05:08:49 2021" "Mon Sep 06 06:58:37 2021" Submitted
3PKVGQTFIHKPXSB4QNL65XBDZ58YRM M1458 ha en ad 77 629.0 "Mon Sep 06 06:56:02 2021" "Mon Sep 06 07:06:31 2021" Submitted
3PMR2DOWOO1KUYZM49KWM72ACML45U M1672 ha en ad 78 2175.0 "Mon Sep 06 07:59:42 2021" "Mon Sep 06 08:35:57 2021" Submitted
37PGLWGSJT6HKOJ4WLQ6IXVBEUHIK8 M0253 ha en ad 79 3940.0 "Mon Sep 06 05:58:20 2021" "Mon Sep 06 07:04:00 2021" Submitted
3PGQRAZX02K1Y7BH5CLBV7G9L7RYSA M1194 ha en ad 80 341.0 "Mon Sep 06 03:52:52 2021" "Mon Sep 06 03:58:33 2021" Submitted
3C8QQOM6JP1S4U1MHL27XX8Q3UMILB M0457 ha en ad 81 4783.0 "Mon Sep 06 07:50:39 2021" "Mon Sep 06 09:10:22 2021" Submitted
3IVEC1GSLPZB9YHO6T5OPJECI361J0 M1103 ha en ad 82 575.0 "Mon Sep 06 05:49:12 2021" "Mon Sep 06 05:58:47 2021" Submitted
3VIVIU06FKCCACJ7HX3MXANF3ZCIMD M0671 ha en ad 83 1184.0 "Mon Sep 06 07:06:39 2021" "Mon Sep 06 07:26:23 2021" Submitted
3W0XM68YZPV6KIN6OE50QYEPXS61KZ M0253 ha en ad 84 4156.0 "Mon Sep 06 05:58:18 2021" "Mon Sep 06 07:07:34 2021" Submitted
3H5TOKO3D9JGD2Z09SU1EDGA8HW46A M1332 ha en ad 85 345.0 "Mon Sep 06 05:13:13 2021" "Mon Sep 06 05:18:58 2021" Submitted
32CXT5U14G32YEC3HDIHBVAVDPA8UN M0271 ha en ad 86 1282.0 "Mon Sep 06 05:18:36 2021" "Mon Sep 06 05:39:58 2021" Submitted
3DW3BNF1GHI2BT13M3SM7HCERWJ8VC M1028 ha en ad 87 6941.0 "Mon Sep 06 05:33:25 2021" "Mon Sep 06 07:29:06 2021" Submitted
3OEWW2KGQJBJ24OX2ZHOYHW76UJDOL M0959 ha en ad 88 1079.0 "Mon Sep 06 04:57:33 2021" "Mon Sep 06 05:15:32 2021" Submitted
3X2LT8FDHWIFQI18CDXITJVSY5L8WM M0253 ha en ad 89 4136.0 "Mon Sep 06 05:58:18 2021" "Mon Sep 06 07:07:14 2021" Submitted
3GKAWYFRAPT1N40YHZU3NH1XGZFDP2 M0968 ha en ad 90 2359.0 "Mon Sep 06 09:47:43 2021" "Mon Sep 06 10:27:02 2021" Submitted
31J7RYECZLQH4O5O9EH15YR4MSBL1M M1296 ha en ad 91 1243.0 "Mon Sep 06 05:44:28 2021" "Mon Sep 06 06:05:11 2021" Submitted
33K3E8REWWVUFI6YMIT4V29Z77R8XF M0662 ha en ad 92 924.0 "Mon Sep 06 03:23:40 2021" "Mon Sep 06 03:39:04 2021" Submitted
3N3WJQXELSQOT9NKSIHFAH19EYPL23 M0457 ha en ad 93 5700.0 "Mon Sep 06 09:05:41 2021" "Mon Sep 06 10:40:41 2021" Submitted
3OKP4QVBP2XXCK4NU6DE37FZU5VGAZ M1429 ha en ad 94 3054.0 "Mon Sep 06 03:21:10 2021" "Mon Sep 06 04:12:04 2021" Submitted
307FVKVSYRFZH2D5S2ZTKRG63SG479 M1691 ha en ad 95 5573.0 "Mon Sep 06 03:15:35 2021" "Mon Sep 06 04:48:28 2021" Submitted
35NNO802AVWISU47TYIMAPCF8PMIND M1385 ha en ad 96 506.0 "Mon Sep 06 03:30:38 2021" "Mon Sep 06 03:39:04 2021" Submitted
3MYASTQBG7BMNG1DHC9SNMR7LV1DQT M0039 ha en ad 97 543.0 "Mon Sep 06 08:07:18 2021" "Mon Sep 06 08:16:21 2021" Submitted
3AFT28WXLF20AF4JUDIZPECKYZRIOS M0959 ha en ad 98 2649.0 "Mon Sep 06 07:37:57 2021" "Mon Sep 06 08:22:06 2021" Submitted
30Y6N4AHYPWMZHGDURYSSC1CHH3DRU M0457 ha en ad 99 2588.0 "Mon Sep 06 07:38:40 2021" "Mon Sep 06 08:21:48 2021" Submitted
3FI30CQHVKJ0Y1K9O74OMRMGI9D6BI M0182 ha en ad 100 4697.0 "Mon Sep 06 07:10:17 2021" "Mon Sep 06 08:28:34 2021" Submitted
3L2OEKSTW9AJFNW8REF6EGG89DL8YL M0496 ha en ad 101 3737.0 "Mon Sep 06 03:30:33 2021" "Mon Sep 06 04:32:50 2021" Submitted
30U1YOGZGAWY0WGQ9GYXIM683JMDSI M0943 ha en ad 102 6683.0 "Mon Sep 06 10:14:50 2021" "Mon Sep 06 12:06:13 2021" Submitted
3UXQ63NLAAMIHMNGBBAQBA4D842BLV M1272 ha en ad 103 3534.0 "Mon Sep 06 05:51:33 2021" "Mon Sep 06 06:50:27 2021" Submitted
32TMVRKDGNY3HGIO27RZYRC1ECM48W M1028 ha en ad 104 6399.0 "Mon Sep 06 05:33:20 2021" "Mon Sep 06 07:19:59 2021" Submitted
33NOQL7T9OZJKD6DN0HPSNPAF7P8ZC M1252 ha en ad 105 568.0 "Mon Sep 06 04:20:30 2021" "Mon Sep 06 04:29:58 2021" Submitted
